frame,id,area,com,icom,consmerged
299,0,332,"(1237, 500)","(1237, 500)",0
299,1,321,"(1072, 517)","(1072, 517)",0
299,5,281,"(1023, 225)","(1023, 225)",0
299,2,263,"(948, 573)","(948, 573)",0
299,3,229,"(845, 538)","(845, 538)",0
299,4,224,"(1023, 373)","(1023, 373)",0
300,0,334,"(1237, 495)","(1237, 495)",0
300,1,319,"(1069, 522)","(1069, 522)",0
300,5,283,"(1032, 227)","(1032, 227)",0
300,2,264,"(944, 572)","(944, 572)",0
300,3,225,"(847, 542)","(847, 542)",0
300,4,223,"(1028, 374)","(1028, 374)",0
301,0,332,"(1237, 491)","(1237, 491)",0
301,1,322,"(1067, 527)","(1067, 527)",0
301,5,283,"(1040, 229)","(1040, 229)",0
301,2,265,"(941, 571)","(941, 571)",0
301,3,229,"(850, 546)","(850, 546)",0
301,4,221,"(1033, 375)","(1033, 375)",0
302,0,331,"(1236, 487)","(1236, 487)",0
302,1,322,"(1064, 531)","(1064, 531)",0
302,5,284,"(1049, 231)","(1049, 231)",0
302,2,267,"(937, 569)","(937, 569)",0
302,3,228,"(853, 549)","(853, 549)",0
302,4,220,"(1037, 376)","(1037, 376)",0
303,0,335,"(1236, 483)","(1236, 483)",0
303,1,321,"(1061, 536)","(1061, 536)",0
303,5,281,"(1058, 233)","(1058, 233)",0
303,2,266,"(934, 568)","(934, 568)",0
303,3,231,"(856, 553)","(856, 553)",0
303,4,222,"(1042, 377)","(1042, 377)",0
304,0,331,"(1235, 478)","(1235, 478)",0
304,1,320,"(1058, 541)","(1058, 541)",0
304,5,282,"(1066, 235)","(1066, 235)",0
304,2,265,"(930, 566)","(930, 566)",0
304,3,226,"(859, 556)","(859, 556)",0
304,4,221,"(1047, 379)","(1047, 379)",0
305,0,335,"(1235, 474)","(1235, 474)",0
305,1,322,"(1054, 546)","(1054, 546)",0
305,5,284,"(1075, 238)","(1075, 238)",0
305,2,267,"(927, 564)","(927, 564)",0
305,3,231,"(862, 560)","(862, 560)",0
305,4,225,"(1051, 380)","(1051, 380)",0
306,0,331,"(1234, 470)","(1234, 470)",0
306,1,319,"(1051, 551)","(1051, 551)",0
306,5,282,"(1083, 240)","(1083, 240)",0
306,2,264,"(923, 562)","(923, 562)",0
306,3,228,"(865, 563)","(865, 563)",0
306,4,225,"(1056, 382)","(1056, 382)",0
307,0,324,"(1234, 465)","(1234, 465)",0
307,1,320,"(1047, 555)","(1047, 555)",0
307,5,282,"(1092, 243)","(1092, 243)",0
307,2,268,"(920, 560)","(920, 560)",0
307,3,230,"(868, 566)","(868, 566)",0
307,4,223,"(1061, 384)","(1061, 384)",0
308,0,331,"(1233, 461)","(1233, 461)",0
308,1,320,"(1044, 559)","(1044, 559)",0
308,5,280,"(1100, 246)","(1100, 246)",0
308,2,267,"(917, 558)","(917, 558)",0
308,3,228,"(872, 570)","(872, 570)",0
308,4,225,"(1066, 386)","(1066, 386)",0
309,0,335,"(1232, 457)","(1232, 457)",0
309,1,320,"(1040, 562)","(1040, 562)",0
309,5,284,"(1109, 250)","(1109, 250)",0
309,2,263,"(914, 556)","(914, 556)",0
309,3,229,"(875, 573)","(875, 573)",0
309,4,223,"(1070, 387)","(1070, 387)",0
310,0,332,"(1231, 453)","(1231, 453)",0
310,1,320,"(1037, 566)","(1037, 566)",0
310,5,278,"(1117, 253)","(1117, 253)",0
310,2,266,"(911, 554)","(911, 554)",0
310,3,228,"(879, 576)","(879, 576)",0
310,4,220,"(1075, 389)","(1075, 389)",0
311,0,330,"(1230, 448)","(1230, 448)",0
311,1,319,"(1033, 568)","(1033, 568)",0
311,5,284,"(1126, 257)","(1126, 257)",0
311,2,261,"(908, 551)","(908, 551)",0
311,3,228,"(882, 578)","(882, 578)",0
311,4,223,"(1080, 392)","(1080, 392)",0
312,0,331,"(1229, 444)","(1229, 444)",0
312,1,320,"(1029, 571)","(1029, 571)",0
312,5,281,"(1134, 261)","(1134, 261)",0
312,2,261,"(904, 549)","(904, 549)",0
312,4,226,"(1084, 394)","(1084, 394)",0
312,3,225,"(886, 581)","(886, 581)",0
313,0,331,"(1228, 439)","(1228, 439)",0
313,1,320,"(1025, 574)","(1025, 574)",0
313,5,283,"(1143, 266)","(1143, 266)",0
313,2,264,"(901, 546)","(901, 546)",0
313,3,229,"(889, 584)","(889, 584)",0
313,4,225,"(1089, 396)","(1089, 396)",0
314,0,331,"(1227, 435)","(1227, 435)",0
314,1,323,"(1020, 576)","(1020, 576)",0
314,5,284,"(1151, 270)","(1151, 270)",0
314,2,264,"(898, 544)","(898, 544)",0
314,3,226,"(893, 586)","(893, 586)",0
314,4,223,"(1093, 399)","(1093, 399)",0
315,0,336,"(1226, 431)","(1226, 431)",0
315,1,323,"(1016, 578)","(1016, 578)",0
315,5,284,"(1160, 275)","(1160, 275)",0
315,2,265,"(896, 541)","(896, 541)",0
315,3,227,"(897, 589)","(897, 589)",0
315,4,226,"(1098, 401)","(1098, 401)",0
316,0,331,"(1225, 426)","(1225, 426)",0
316,1,319,"(1011, 579)","(1011, 579)",0
316,5,281,"(1168, 280)","(1168, 280)",0
316,2,264,"(893, 539)","(893, 539)",0
316,3,231,"(901, 591)","(901, 591)",0
316,4,221,"(1102, 404)","(1102, 404)",0
317,0,332,"(1223, 422)","(1223, 422)",0
317,1,324,"(1007, 580)","(1007, 580)",0
317,5,285,"(1176, 285)","(1176, 285)",0
317,2,268,"(890, 536)","(890, 536)",0
317,3,225,"(905, 593)","(905, 593)",0
317,4,224,"(1107, 406)","(1107, 406)",0
318,0,334,"(1222, 418)","(1222, 418)",0
318,1,321,"(1002, 581)","(1002, 581)",0
318,5,283,"(1184, 291)","(1184, 291)",0
318,2,265,"(887, 533)","(887, 533)",0
318,3,225,"(909, 595)","(909, 595)",0
318,4,219,"(1111, 409)","(1111, 409)",0
319,0,332,"(1221, 413)","(1221, 413)",0
319,1,323,"(998, 582)","(998, 582)",0
319,5,284,"(1192, 296)","(1192, 296)",0
319,2,264,"(884, 530)","(884, 530)",0
319,3,229,"(913, 597)","(913, 597)",0
319,4,223,"(1116, 412)","(1116, 412)",0
320,0,336,"(1219, 409)","(1219, 409)",0
320,1,322,"(993, 582)","(993, 582)",0
320,5,281,"(1200, 302)","(1200, 302)",0
320,2,263,"(882, 527)","(882, 527)",0
320,3,225,"(917, 599)","(917, 599)",0
320,4,221,"(1120, 415)","(1120, 415)",0
321,0,327,"(1217, 404)","(1217, 404)",0
321,1,323,"(988, 582)","(988, 582)",0
321,5,285,"(1207, 308)","(1207, 308)",0
321,2,263,"(879, 524)","(879, 524)",0
321,3,228,"(922, 601)","(922, 601)",0
321,4,224,"(1125, 417)","(1125, 417)",0
322,0,332,"(1216, 400)","(1216, 400)",0
322,1,318,"(983, 582)","(983, 582)",0
322,5,284,"(1214, 314)","(1214, 314)",0
322,2,264,"(877, 521)","(877, 521)",0
322,3,226,"(927, 603)","(927, 603)",0
322,4,220,"(1129, 420)","(1129, 420)",0
323,0,335,"(1214, 396)","(1214, 396)",0
323,1,320,"(978, 581)","(978, 581)",0
323,5,284,"(1221, 320)","(1221, 320)",0
323,2,259,"(874, 518)","(874, 518)",0
323,3,228,"(932, 604)","(932, 604)",0
323,4,220,"(1133, 423)","(1133, 423)",0
324,0,331,"(1212, 391)","(1212, 391)",0
324,1,320,"(973, 579)","(973, 579)",0
324,5,280,"(1228, 327)","(1228, 327)",0
324,2,262,"(872, 515)","(872, 515)",0
324,3,231,"(938, 606)","(938, 606)",0
324,4,223,"(1138, 427)","(1138, 427)",0
325,0,332,"(1210, 387)","(1210, 387)",0
325,1,323,"(969, 578)","(969, 578)",0
325,5,284,"(1234, 333)","(1234, 333)",0
325,2,263,"(869, 512)","(869, 512)",0
325,3,226,"(943, 607)","(943, 607)",0
325,4,223,"(1142, 430)","(1142, 430)",0
326,0,331,"(1208, 383)","(1208, 383)",0
326,1,323,"(964, 576)","(964, 576)",0
326,5,284,"(1240, 340)","(1240, 340)",0
326,2,269,"(867, 509)","(867, 509)",0
326,4,229,"(1146, 433)","(1146, 433)",0
326,3,226,"(948, 608)","(948, 608)",0
327,0,332,"(1206, 379)","(1206, 379)",0
327,1,319,"(960, 574)","(960, 574)",0
327,5,282,"(1246, 347)","(1246, 347)",0
327,2,264,"(865, 505)","(865, 505)",0
327,3,228,"(953, 609)","(953, 609)",0
327,4,223,"(1150, 436)","(1150, 436)",0
328,0,331,"(1204, 375)","(1204, 375)",0
328,1,319,"(957, 572)","(957, 572)",0
328,5,284,"(1251, 354)","(1251, 354)",0
328,2,261,"(862, 502)","(862, 502)",0
328,3,226,"(958, 610)","(958, 610)",0
328,4,219,"(1154, 440)","(1154, 440)",0
329,0,333,"(1202, 371)","(1202, 371)",0
329,1,318,"(953, 570)","(953, 570)",0
329,5,283,"(1256, 361)","(1256, 361)",0
329,2,263,"(860, 498)","(860, 498)",0
329,3,228,"(963, 611)","(963, 611)",0
329,4,223,"(1158, 443)","(1158, 443)",0
330,0,331,"(1200, 367)","(1200, 367)",0
330,1,320,"(951, 567)","(951, 567)",0
330,5,280,"(1261, 368)","(1261, 368)",0
330,2,265,"(859, 495)","(859, 495)",0
330,3,226,"(968, 611)","(968, 611)",0
330,4,223,"(1162, 446)","(1162, 446)",0
331,0,332,"(1198, 363)","(1198, 363)",0
331,1,323,"(948, 564)","(948, 564)",0
331,5,281,"(1266, 375)","(1266, 375)",0
331,2,270,"(857, 491)","(857, 491)",0
331,3,226,"(973, 611)","(973, 611)",0
331,4,224,"(1166, 450)","(1166, 450)",0
332,0,332,"(1195, 359)","(1195, 359)",0
332,1,317,"(946, 561)","(946, 561)",0
332,5,278,"(1270, 382)","(1270, 382)",0
332,2,260,"(856, 487)","(856, 487)",0
332,3,231,"(978, 612)","(978, 612)",0
332,4,225,"(1170, 453)","(1170, 453)",0
333,0,337,"(1193, 355)","(1193, 355)",0
333,1,322,"(944, 558)","(944, 558)",0
333,5,284,"(1275, 390)","(1275, 390)",0
333,2,266,"(855, 484)","(855, 484)",0
333,3,230,"(983, 612)","(983, 612)",0
333,4,223,"(1174, 457)","(1174, 457)",0
334,0,331,"(1190, 352)","(1190, 352)",0
334,1,322,"(942, 555)","(942, 555)",0
334,5,282,"(1279, 397)","(1279, 397)",0
334,2,262,"(854, 480)","(854, 480)",0
334,3,231,"(987, 611)","(987, 611)",0
334,4,225,"(1178, 460)","(1178, 460)",0
335,0,334,"(1188, 348)","(1188, 348)",0
335,1,323,"(941, 552)","(941, 552)",0
335,5,284,"(1282, 405)","(1282, 405)",0
335,2,268,"(853, 476)","(853, 476)",0
335,3,227,"(992, 611)","(992, 611)",0
335,4,225,"(1181, 464)","(1181, 464)",0
336,0,327,"(1185, 345)","(1185, 345)",0
336,1,323,"(940, 548)","(940, 548)",0
336,5,282,"(1286, 413)","(1286, 413)",0
336,2,262,"(853, 473)","(853, 473)",0
336,3,225,"(997, 611)","(997, 611)",0
336,4,223,"(1185, 468)","(1185, 468)",0
337,0,333,"(1183, 341)","(1183, 341)",0
337,1,323,"(939, 544)","(939, 544)",0
337,5,285,"(1289, 420)","(1289, 420)",0
337,2,263,"(853, 469)","(853, 469)",0
337,3,230,"(1002, 610)","(1002, 610)",0
337,4,221,"(1188, 471)","(1188, 471)",0
338,0,333,"(1180, 338)","(1180, 338)",0
338,1,318,"(939, 540)","(939, 540)",0
338,5,283,"(1292, 428)","(1292, 428)",0
338,2,262,"(854, 465)","(854, 465)",0
338,3,227,"(1006, 609)","(1006, 609)",0
338,4,222,"(1192, 475)","(1192, 475)",0
339,0,327,"(1177, 334)","(1177, 334)",0
339,1,320,"(939, 537)","(939, 537)",0
339,5,282,"(1295, 436)","(1295, 436)",0
339,2,265,"(855, 462)","(855, 462)",0
339,3,229,"(1011, 608)","(1011, 608)",0
339,4,222,"(1195, 479)","(1195, 479)",0
340,0,334,"(1175, 331)","(1175, 331)",0
340,1,317,"(938, 532)","(938, 532)",0
340,5,286,"(1298, 444)","(1298, 444)",0
340,2,265,"(856, 459)","(856, 459)",0
340,3,227,"(1015, 607)","(1015, 607)",0
340,4,220,"(1198, 482)","(1198, 482)",0
341,0,335,"(1172, 328)","(1172, 328)",0
341,1,321,"(939, 528)","(939, 528)",0
341,5,284,"(1300, 452)","(1300, 452)",0
341,2,264,"(859, 455)","(859, 455)",0
341,3,227,"(1020, 606)","(1020, 606)",0
341,4,223,"(1202, 486)","(1202, 486)",0
342,0,336,"(1169, 325)","(1169, 325)",0
342,1,323,"(939, 524)","(939, 524)",0
342,5,283,"(1302, 460)","(1302, 460)",0
342,2,266,"(861, 452)","(861, 452)",0
342,3,227,"(1024, 605)","(1024, 605)",0
342,4,224,"(1205, 490)","(1205, 490)",0
343,0,333,"(1166, 322)","(1166, 322)",0
343,1,318,"(940, 519)","(940, 519)",0
343,5,283,"(1304, 468)","(1304, 468)",0
343,2,262,"(864, 449)","(864, 449)",0
343,3,229,"(1029, 604)","(1029, 604)",0
343,4,223,"(1208, 494)","(1208, 494)",0
344,0,330,"(1163, 319)","(1163, 319)",0
344,1,317,"(941, 515)","(941, 515)",0
344,5,283,"(1306, 476)","(1306, 476)",0
344,2,266,"(867, 446)","(867, 446)",0
344,3,229,"(1033, 602)","(1033, 602)",0
344,4,222,"(1211, 497)","(1211, 497)",0
345,0,331,"(1160, 316)","(1160, 316)",0
345,1,320,"(942, 510)","(942, 510)",0
345,5,285,"(1307, 484)","(1307, 484)",0
345,2,263,"(870, 443)","(870, 443)",0
345,3,227,"(1037, 601)","(1037, 601)",0
345,4,223,"(1214, 501)","(1214, 501)",0
346,0,333,"(1157, 313)","(1157, 313)",0
346,1,321,"(943, 505)","(943, 505)",0
346,5,285,"(1309, 492)","(1309, 492)",0
346,2,261,"(873, 441)","(873, 441)",0
346,3,226,"(1041, 599)","(1041, 599)",0
346,4,222,"(1217, 505)","(1217, 505)",0
347,0,331,"(1154, 310)","(1154, 310)",0
347,1,320,"(945, 501)","(945, 501)",0
347,5,283,"(1310, 500)","(1310, 500)",0
347,2,265,"(876, 440)","(876, 440)",0
347,4,224,"(1219, 509)","(1219, 509)",0
347,3,223,"(1045, 597)","(1045, 597)",0
348,0,332,"(1151, 308)","(1151, 308)",0
348,1,322,"(946, 496)","(946, 496)",0
348,5,285,"(1311, 508)","(1311, 508)",0
348,2,264,"(879, 439)","(879, 439)",0
348,3,225,"(1049, 595)","(1049, 595)",0
348,4,222,"(1222, 513)","(1222, 513)",0
349,0,336,"(1148, 305)","(1148, 305)",0
349,1,322,"(948, 491)","(948, 491)",0
349,5,289,"(1312, 516)","(1312, 516)",0
349,2,264,"(882, 438)","(882, 438)",0
349,3,227,"(1053, 593)","(1053, 593)",0
349,4,222,"(1224, 516)","(1224, 516)",0
350,0,331,"(1145, 302)","(1145, 302)",0
350,1,315,"(949, 486)","(949, 486)",0
350,5,284,"(1312, 524)","(1312, 524)",0
350,2,262,"(886, 437)","(886, 437)",0
350,3,228,"(1057, 591)","(1057, 591)",0
350,4,223,"(1227, 520)","(1227, 520)",0
351,0,334,"(1142, 300)","(1142, 300)",0
351,1,320,"(951, 481)","(951, 481)",0
351,5,286,"(1313, 532)","(1313, 532)",0
351,2,268,"(889, 437)","(889, 437)",0
351,4,230,"(1229, 524)","(1229, 524)",0
351,3,227,"(1061, 588)","(1061, 588)",0
352,0,326,"(1138, 297)","(1138, 297)",0
352,1,320,"(954, 476)","(954, 476)",0
352,5,286,"(1313, 540)","(1313, 540)",0
352,2,269,"(892, 437)","(892, 437)",0
352,3,228,"(1065, 586)","(1065, 586)",0
352,4,221,"(1231, 528)","(1231, 528)",0
353,0,334,"(1135, 295)","(1135, 295)",0
353,1,321,"(956, 470)","(956, 470)",0
353,5,286,"(1313, 548)","(1313, 548)",0
353,2,262,"(895, 438)","(895, 438)",0
353,3,229,"(1068, 583)","(1068, 583)",0
353,4,224,"(1233, 532)","(1233, 532)",0
354,0,335,"(1132, 293)","(1132, 293)",0
354,1,323,"(958, 465)","(958, 465)",0
354,5,286,"(1313, 556)","(1313, 556)",0
354,2,263,"(898, 438)","(898, 438)",0
354,3,226,"(1072, 581)","(1072, 581)",0
354,4,223,"(1235, 535)","(1235, 535)",0
355,0,329,"(1129, 291)","(1129, 291)",0
355,1,319,"(960, 460)","(960, 460)",0
355,5,282,"(1312, 564)","(1312, 564)",0
355,2,262,"(901, 439)","(901, 439)",0
355,3,230,"(1075, 578)","(1075, 578)",0
355,4,226,"(1237, 539)","(1237, 539)",0
356,0,330,"(1125, 289)","(1125, 289)",0
356,1,322,"(963, 455)","(963, 455)",0
356,5,284,"(1312, 572)","(1312, 572)",0
356,2,261,"(904, 441)","(904, 441)",0
356,3,224,"(1079, 575)","(1079, 575)",0
356,4,220,"(1239, 543)","(1239, 543)",0
357,0,332,"(1122, 287)","(1122, 287)",0
357,1,321,"(965, 450)","(965, 450)",0
357,5,282,"(1311, 579)","(1311, 579)",0
357,2,266,"(907, 442)","(907, 442)",0
357,3,227,"(1082, 572)","(1082, 572)",0
357,4,221,"(1241, 547)","(1241, 547)",0
358,0,327,"(1119, 284)","(1119, 284)",0
358,1,322,"(968, 445)","(968, 445)",0
358,5,283,"(1310, 587)","(1310, 587)",0
358,2,264,"(910, 444)","(910, 444)",0
358,3,227,"(1085, 569)","(1085, 569)",0
358,4,221,"(1242, 550)","(1242, 550)",0
359,0,334,"(1115, 283)","(1115, 283)",0
359,1,319,"(971, 440)","(971, 440)",0
359,5,284,"(1309, 595)","(1309, 595)",0
359,2,268,"(913, 446)","(913, 446)",0
359,3,231,"(1089, 566)","(1089, 566)",0
359,4,220,"(1243, 554)","(1243, 554)",0
360,0,333,"(1112, 281)","(1112, 281)",0
360,1,320,"(974, 435)","(974, 435)",0
360,5,283,"(1308, 602)","(1308, 602)",0
360,2,261,"(916, 448)","(916, 448)",0
360,4,226,"(1245, 558)","(1245, 558)",0
360,3,225,"(1091, 563)","(1091, 563)",0
361,0,331,"(1108, 279)","(1108, 279)",0
361,1,322,"(976, 429)","(976, 429)",0
361,5,286,"(1307, 610)","(1307, 610)",0
361,2,261,"(918, 451)","(918, 451)",0
361,3,226,"(1094, 560)","(1094, 560)",0
361,4,224,"(1246, 561)","(1246, 561)",0
362,0,333,"(1105, 277)","(1105, 277)",0
362,1,319,"(979, 424)","(979, 424)",0
362,5,286,"(1306, 617)","(1306, 617)",0
362,2,262,"(921, 454)","(921, 454)",0
362,3,228,"(1097, 557)","(1097, 557)",0
362,4,222,"(1247, 565)","(1247, 565)",0
363,0,333,"(1101, 276)","(1101, 276)",0
363,1,320,"(982, 419)","(982, 419)",0
363,5,283,"(1304, 624)","(1304, 624)",0
363,2,264,"(924, 456)","(924, 456)",0
363,3,228,"(1100, 553)","(1100, 553)",0
363,4,222,"(1248, 568)","(1248, 568)",0
364,0,331,"(1098, 274)","(1098, 274)",0
364,1,320,"(984, 414)","(984, 414)",0
364,5,279,"(1302, 631)","(1302, 631)",0
364,2,264,"(926, 460)","(926, 460)",0
364,3,231,"(1103, 550)","(1103, 550)",0
364,4,222,"(1249, 572)","(1249, 572)",0
365,0,335,"(1095, 273)","(1095, 273)",0
365,1,324,"(987, 409)","(987, 409)",0
365,5,281,"(1300, 638)","(1300, 638)",0
365,2,265,"(929, 463)","(929, 463)",0
365,3,228,"(1105, 546)","(1105, 546)",0
365,4,223,"(1249, 575)","(1249, 575)",0
366,0,332,"(1091, 272)","(1091, 272)",0
366,1,324,"(990, 404)","(990, 404)",0
366,5,282,"(1298, 645)","(1298, 645)",0
366,2,269,"(931, 466)","(931, 466)",0
366,3,226,"(1107, 543)","(1107, 543)",0
366,4,223,"(1250, 579)","(1250, 579)",0
367,0,331,"(1088, 270)","(1088, 270)",0
367,1,323,"(993, 398)","(993, 398)",0
367,5,282,"(1296, 652)","(1296, 652)",0
367,2,262,"(933, 470)","(933, 470)",0
367,4,228,"(1250, 582)","(1250, 582)",0
367,3,225,"(1110, 539)","(1110, 539)",0
368,0,333,"(1084, 269)","(1084, 269)",0
368,1,322,"(996, 393)","(996, 393)",0
368,5,280,"(1294, 659)","(1294, 659)",0
368,2,264,"(935, 473)","(935, 473)",0
368,3,226,"(1112, 535)","(1112, 535)",0
368,4,224,"(1250, 585)","(1250, 585)",0
369,0,333,"(1080, 268)","(1080, 268)",0
369,1,321,"(999, 388)","(999, 388)",0
369,5,281,"(1291, 665)","(1291, 665)",0
369,2,268,"(937, 477)","(937, 477)",0
369,3,229,"(1114, 532)","(1114, 532)",0
369,4,223,"(1250, 589)","(1250, 589)",0
370,0,333,"(1077, 267)","(1077, 267)",0
370,1,321,"(1002, 383)","(1002, 383)",0
370,5,284,"(1289, 672)","(1289, 672)",0
370,2,263,"(938, 481)","(938, 481)",0
370,3,227,"(1116, 528)","(1116, 528)",0
370,4,223,"(1250, 592)","(1250, 592)",0
371,0,333,"(1073, 266)","(1073, 266)",0
371,1,322,"(1005, 378)","(1005, 378)",0
371,5,286,"(1286, 678)","(1286, 678)",0
371,2,265,"(940, 485)","(940, 485)",0
371,3,230,"(1117, 524)","(1117, 524)",0
371,4,226,"(1250, 595)","(1250, 595)",0
372,0,333,"(1070, 265)","(1070, 265)",0
372,1,321,"(1008, 373)","(1008, 373)",0
372,5,289,"(1283, 684)","(1283, 684)",0
372,2,265,"(941, 488)","(941, 488)",0
372,3,226,"(1119, 520)","(1119, 520)",0
372,4,223,"(1250, 598)","(1250, 598)",0
373,0,332,"(1066, 264)","(1066, 264)",0
373,1,322,"(1011, 368)","(1011, 368)",0
373,5,289,"(1281, 690)","(1281, 690)",0
373,2,266,"(943, 492)","(943, 492)",0
373,3,228,"(1121, 516)","(1121, 516)",0
373,4,221,"(1249, 601)","(1249, 601)",0
374,0,335,"(1063, 264)","(1063, 264)",0
374,1,319,"(1014, 363)","(1014, 363)",0
374,5,284,"(1278, 696)","(1278, 696)",0
374,2,263,"(944, 497)","(944, 497)",0
374,3,227,"(1122, 512)","(1122, 512)",0
374,4,223,"(1249, 604)","(1249, 604)",0
375,0,334,"(1059, 263)","(1059, 263)",0
375,1,319,"(1017, 359)","(1017, 359)",0
375,5,282,"(1274, 701)","(1274, 701)",0
375,2,264,"(945, 501)","(945, 501)",0
375,3,229,"(1124, 508)","(1124, 508)",0
375,4,222,"(1248, 607)","(1248, 607)",0
376,0,331,"(1056, 262)","(1056, 262)",0
376,1,321,"(1020, 354)","(1020, 354)",0
376,5,280,"(1271, 707)","(1271, 707)",0
376,2,262,"(945, 505)","(945, 505)",0
376,3,226,"(1125, 504)","(1125, 504)",0
376,4,223,"(1247, 610)","(1247, 610)",0
377,0,335,"(1052, 262)","(1052, 262)",0
377,1,324,"(1023, 350)","(1023, 350)",0
377,5,281,"(1268, 712)","(1268, 712)",0
377,2,266,"(946, 509)","(946, 509)",0
377,4,226,"(1246, 613)","(1246, 613)",0
377,3,226,"(1126, 500)","(1126, 500)",0
378,0,333,"(1049, 262)","(1049, 262)",0
378,1,323,"(1026, 346)","(1026, 346)",0
378,5,286,"(1265, 717)","(1265, 717)",0
378,2,271,"(946, 513)","(946, 513)",0
378,3,230,"(1127, 495)","(1127, 495)",0
378,4,224,"(1244, 616)","(1244, 616)",0
379,0,332,"(1045, 261)","(1045, 261)",0
379,1,321,"(1029, 342)","(1029, 342)",0
379,5,281,"(1261, 722)","(1261, 722)",0
379,2,268,"(946, 517)","(946, 517)",0
379,3,228,"(1127, 491)","(1127, 491)",0
379,4,226,"(1243, 618)","(1243, 618)",0
380,0,332,"(1042, 261)","(1042, 261)",0
380,1,319,"(1032, 338)","(1032, 338)",0
380,5,278,"(1257, 727)","(1257, 727)",0
380,2,267,"(946, 521)","(946, 521)",0
380,3,231,"(1128, 487)","(1128, 487)",0
380,4,224,"(1241, 621)","(1241, 621)",0
381,0,333,"(1038, 261)","(1038, 261)",0
381,1,318,"(1036, 335)","(1036, 335)",0
381,5,282,"(1254, 731)","(1254, 731)",0
381,2,264,"(945, 525)","(945, 525)",0
381,3,226,"(1129, 483)","(1129, 483)",0
381,4,222,"(1239, 623)","(1239, 623)",0
382,0,332,"(1035, 261)","(1035, 261)",0
382,1,317,"(1039, 332)","(1039, 332)",0
382,5,282,"(1250, 735)","(1250, 735)",0
382,2,270,"(945, 529)","(945, 529)",0
382,3,223,"(1129, 479)","(1129, 479)",0
382,4,221,"(1237, 626)","(1237, 626)",0
383,0,334,"(1031, 261)","(1031, 261)",0
383,1,325,"(1042, 329)","(1042, 329)",0
383,5,284,"(1246, 739)","(1246, 739)",0
383,2,267,"(944, 533)","(944, 533)",0
383,3,228,"(1129, 474)","(1129, 474)",0
383,4,225,"(1235, 628)","(1235, 628)",0
384,0,332,"(1028, 261)","(1028, 261)",0
384,1,324,"(1045, 326)","(1045, 326)",0
384,5,281,"(1242, 743)","(1242, 743)",0
384,2,263,"(943, 536)","(943, 536)",0
384,3,227,"(1129, 470)","(1129, 470)",0
384,4,225,"(1233, 630)","(1233, 630)",0
385,0,331,"(1024, 261)","(1024, 261)",0
385,1,320,"(1049, 324)","(1049, 324)",0
385,5,283,"(1238, 747)","(1238, 747)",0
385,2,263,"(941, 540)","(941, 540)",0
385,3,226,"(1129, 466)","(1129, 466)",0
385,4,223,"(1230, 632)","(1230, 632)",0
386,0,332,"(1021, 262)","(1021, 262)",0
386,1,322,"(1052, 321)","(1052, 321)",0
386,5,284,"(1234, 750)","(1234, 750)",0
386,2,264,"(940, 544)","(940, 544)",0
386,3,229,"(1129, 461)","(1129, 461)",0
386,4,221,"(1228, 634)","(1228, 634)",0
387,0,331,"(1017, 262)","(1017, 262)",0
387,1,319,"(1055, 320)","(1055, 320)",0
387,5,286,"(1230, 753)","(1230, 753)",0
387,2,267,"(938, 547)","(938, 547)",0
387,3,228,"(1129, 457)","(1129, 457)",0
387,4,223,"(1225, 636)","(1225, 636)",0
388,0,335,"(1014, 263)","(1014, 263)",0
388,1,318,"(1059, 318)","(1059, 318)",0
388,5,284,"(1225, 756)","(1225, 756)",0
388,2,260,"(936, 550)","(936, 550)",0
388,3,223,"(1128, 452)","(1128, 452)",0
388,4,220,"(1222, 638)","(1222, 638)",0
389,0,333,"(1011, 263)","(1011, 263)",0
389,1,324,"(1062, 317)","(1062, 317)",0
389,5,284,"(1221, 758)","(1221, 758)",0
389,2,264,"(933, 553)","(933, 553)",0
389,3,223,"(1127, 448)","(1127, 448)",0
389,4,220,"(1219, 640)","(1219, 640)",0
390,0,331,"(1007, 264)","(1007, 264)",0
390,1,320,"(1066, 317)","(1066, 317)",0
390,5,282,"(1217, 761)","(1217, 761)",0
390,2,263,"(930, 556)","(930, 556)",0
390,3,227,"(1126, 444)","(1126, 444)",0
390,4,222,"(1215, 642)","(1215, 642)",0
391,0,335,"(1004, 265)","(1004, 265)",0
391,1,323,"(1069, 316)","(1069, 316)",0
391,5,286,"(1212, 763)","(1212, 763)",0
391,2,263,"(927, 559)","(927, 559)",0
391,4,228,"(1212, 643)","(1212, 643)",0
391,3,228,"(1125, 439)","(1125, 439)",0
392,0,328,"(1001, 266)","(1001, 266)",0
392,1,321,"(1073, 316)","(1073, 316)",0
392,5,280,"(1208, 764)","(1208, 764)",0
392,2,268,"(924, 562)","(924, 562)",0
392,3,230,"(1124, 435)","(1124, 435)",0
392,4,223,"(1208, 645)","(1208, 645)",0
393,0,327,"(997, 266)","(997, 266)",0
393,1,324,"(1076, 317)","(1076, 317)",0
393,5,282,"(1203, 766)","(1203, 766)",0
393,2,265,"(920, 564)","(920, 564)",0
393,3,225,"(1123, 431)","(1123, 431)",0
393,4,223,"(1204, 646)","(1204, 646)",0
394,0,332,"(994, 267)","(994, 267)",0
394,1,318,"(1080, 317)","(1080, 317)",0
394,5,287,"(1199, 767)","(1199, 767)",0
394,2,263,"(916, 566)","(916, 566)",0
